source_strategy,source_category_id,source_category_name,source_category_path,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,data_source_summary,profit_estimate_status,notes,listing_url,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:String Mops,23537022011,String Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,B0DHVDDTBD,,Silkyhose Self-Wringing Twist Cotton Mop with 2 Reusable Heads,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > String Mops,US,19.99,5.6,1.6,6.77,0.15,215.0,249.0,3.9,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DHVDDTBD; brand Silkyhose,https://www.amazon.com/dp/B0DHVDDTBD,39.5,Reject,3.02,0.1512,649.62,39.8,42.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Egg Slicers,17548242011,Egg Slicers,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",B08RZF2W2V,,Multi Function Stainless Steel Egg Slicer for Hard Boiled Eggs,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Egg Slicers",US,13.79,3.86,1.1,4.44,0.15,551.0,837.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08RZF2W2V; brand Vila KuChe,https://www.amazon.com/dp/B08RZF2W2V,39.4,Reject,2.32,0.1683,1279.15,87.3,18.3,0.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Pots & Sets,17384864011,Pots & Sets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,B0CJKTBMZM,,"Nostalgia Electric Fondue Party Set – 10 oz Melting Pot, 4 Roasting Forks, & Detachable Serving Tray – Melted Cheese, Chocolate, or Dessert – Perfect for Gifts, Parties, Date Night – Black",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Pots & Sets,US,19.99,5.6,1.6,7.92,0.15,433.0,789.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CJKTBMZM; brand Nostalgia,https://www.amazon.com/dp/B0CJKTBMZM,39.4,Reject,1.87,0.0936,810.36,76.1,24.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Mops & Bucket Sets,23537016011,Mops & Bucket Sets,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,B0C5JT5KC9,,"Libman Rinse ‘n Wring Mop and Bucket System, 2 Microfiber Pads Included | Wet & dry mop with dual-chamber bucket design; for hardwood, laminate, tile cleaning.",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Mops & Bucket Sets,US,31.49,8.82,2.52,14.09,0.15,995.0,1349.0,4.2,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0C5JT5KC9; brand LIBMAN COMMERCIAL,https://www.amazon.com/dp/B0C5JT5KC9,39.4,Reject,1.34,0.0424,1329.82,87.3,18.3,0.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Pourers,678498011,Wine Pourers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,B07FMKZ5CV,,"AmeriPour - Measured Pourer - Liquor Bottle Pourers - Collared - (3pk) Made 100% In The USA. Bar Spouts That Don‘t Leak - No Cracks, Just A Perfect Cocktail Pour Everytime. Great for Wine Too! (1.5oz)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Pourers,US,19.99,5.6,1.6,4.11,0.15,445.0,1172.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07FMKZ5CV; brand AmeriPour,https://www.amazon.com/dp/B07FMKZ5CV,39.4,Reject,5.68,0.2842,2528.27,78.1,18.3,10.3,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Toilet Assistance Steps,8624798011,Toilet Assistance Steps,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,B0CRKWY2X7,,"Squatting Toilet Stool, Poop Stool Squat Adult, 7“ Potty Stool for Bathroom | Recximi Non-Slip Pooping Stool, Portable Toilet Step Stool for Adults, 7 Inch Height Foot Rest for Bathroom, Gray",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Toilet Assistance Steps,US,14.98,4.19,1.2,7.92,0.15,3366.0,2224.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0CRKWY2X7; brand Recximi,https://www.amazon.com/dp/B0CRKWY2X7,39.2,Reject,-0.58,-0.0385,-1942.18,87.3,18.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Kitchen Brushes,203313515011,Kitchen Brushes,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,B08133PFCB,,"ELDR Supply Bottle Brush, 14in Extra Long German Beechwood Handle, Strong Hemp Bristles, Zero Waste, Cleans and Scrubs Hard to Reach Wide Mouth Jars, Glasses, and Tumblers",Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Brushes > Kitchen Brushes,US,12.98,3.63,1.04,5.94,0.15,1586.0,1453.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08133PFCB; brand ELDR Supply,https://www.amazon.com/dp/B08133PFCB,39.2,Reject,0.42,0.0326,670.88,87.3,18.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Electric Fondue Pots,17384862011,Electric Fondue Pots,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,B08GG9J4LV,,chocolate-fountains,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Cheese Tools > Fondue > Electric Fondue Pots,US,23.54,6.59,1.88,12.81,0.15,572.0,946.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08GG9J4LV; brand Nostalgia,https://www.amazon.com/dp/B08GG9J4LV,39.2,Reject,-1.27,-0.054,-727.01,87.3,18.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Mess Kits,3400751,Mess Kits,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Mess Kits,B07T2HH1CY,,"Odoland 29pcs Stainless Steel Utensils Camping Mess Kits for 4 Person | with Bowls Plates Cups Forks Spoons and Knives, Camping Cutlery Set for Backpacking, Family, Outdoor Hiking and Picnic",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Mess Kits,US,25.99,7.28,2.08,8.59,0.15,828.0,1008.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07T2HH1CY; brand Odoland,https://www.amazon.com/dp/B07T2HH1CY,39.0,Reject,4.14,0.1593,3429.16,87.3,14.3,6.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B08WJHZKKS,,"AWP Tool Pouch, Electrician Tool Pouch, Premium, Professional Multi-Pocket Organizer",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,13.99,3.92,1.12,4.89,0.15,1243.0,1757.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B08WJHZKKS; brand AWP,https://www.amazon.com/dp/B08WJHZKKS,38.5,Reject,1.96,0.1402,2438.14,87.3,14.3,4.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Choppers,678514011,Choppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Choppers,B00004UE6R,,"Norpro Deluxe Bean Frencher With Clamp French/Green/Slicer/Cutter Heavy Duty, Manual, Aluminum, Silver",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Seasoning & Spice Tools > Choppers & Mincers > Choppers,US,34.87,9.76,2.79,4.87,0.15,249.0,858.0,4.0,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00004UE6R; brand Norpro,https://www.amazon.com/dp/B00004UE6R,38.5,Reject,12.22,0.3504,3042.66,45.5,20.3,33.7,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tools,3398991,Tools,Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,B07W6XFLT5,,"Zipper Wax Zip Lube, Marine Grade Zipper Lubricant Stick and Tool for Boat | Canvas, Bimini Snaps, Metal Zippers, Jackets, Coolers, Vinyl Panels, Wetsuits, Drysuits, No Oil Mess",Sports & Outdoors > Sports > Boating & Sailing > Boating > Maintenance Supplies > Tools,US,13.99,3.92,1.12,3.93,0.15,731.0,1210.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07W6XFLT5; brand Better Boat,https://www.amazon.com/dp/B07W6XFLT5,38.3,Reject,2.92,0.2088,2135.62,87.3,14.3,3.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Raised Toilet Seats,3775401,Raised Toilet Seats,Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Raised Toilet Seats,B01IQCJP5Y,,"Medline 5“ Elongated Raised Locking Toilet Seat, 400 lb Capacity | Toilet Riser with Removable Padded Arms, Fits Most Elongated Toilets, No Lid, Medical Seat For Adults and Elderly",Tools & Home Improvement > Kitchen & Bath Fixtures > Bathroom Fixtures > Bathroom Safety & Accessibility > Toilets & Toilet Aids > Raised Toilet Seats,US,48.29,13.52,3.86,217.11,0.15,1373.0,837.0,4.0,0.55,10000.0,1.0,20.0,50.0,65.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B01IQCJP5Y; brand Medline,https://www.amazon.com/dp/B01IQCJP5Y,38.0,Reject,-193.44,-4.0059,-265597.93,87.3,20.3,0.0,38.0,62.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; compliance review needed,,,,,,,,,,,,,,
category:Index Card Storage,12900921,Index Card Storage,Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,B0DGQCB7NQ,,"H4D Index Card Holder 3x5, Index Card Box Organizer, 3 Pack, Pastel Colors",Office Products > Office Supplies > Education & Crafts > Filing Products > Index Card Filing > Index Card Storage,US,12.99,3.64,1.04,5.77,0.15,2300.0,921.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DGQCB7NQ; brand H4D,https://www.amazon.com/dp/B0DGQCB7NQ,37.9,Reject,0.59,0.0455,1360.45,87.3,14.3,1.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B07HYPPXC2,,"I-MART Pack of 6 Stainless Steel Champagne Stoppers, Prosecco, Sparkling Wine Bottle Stopper, Cork",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,12.99,3.64,1.04,4.45,0.15,668.0,1249.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07HYPPXC2; brand I-MART,https://www.amazon.com/dp/B07HYPPXC2,37.9,Reject,1.91,0.1472,1276.88,87.3,14.3,0.8,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Ice Buckets,678496011,Ice Buckets,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,B09GY2N8N4,,5-Quart Galvanized Pail Beer Bucket 9x9x7 inches (Pack of 1),Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Buckets,US,16.8,4.7,1.34,8.22,0.15,699.0,920.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09GY2N8N4; brand BARsics,https://www.amazon.com/dp/B09GY2N8N4,37.7,Reject,0.02,0.0012,13.98,87.3,14.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Screwpull Levers,13825981,Screwpull Levers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,B0DK1VQZYC,,"Wine Bottle Opener, Vertical Lever Corkscrew with Built in Foil Cutter Design, Manual Handheld Corkscrew with Ergonomic Lever Pump",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Screwpull Levers,US,16.9,4.73,1.35,5.35,0.15,219.0,208.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DK1VQZYC; brand Drincarier,https://www.amazon.com/dp/B0DK1VQZYC,37.4,Reject,2.93,0.1737,642.76,40.5,36.8,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Mandolines,23616035011,Mandolines,"Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",B002BFCNAC,,"Leifheit Gourmet Garlic Slicer, Stainless Steel Blades, ABS Plastic Body, Twist-to-Slice Design, Safe for Garlic, Ginger, Cheese, Chocolate, Dishwasher Safe, German Quality, White/Red","Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Peeling, Grating & Slicing Tools > Mandolines & Slicers > Mandolines",US,19.99,5.6,1.6,4.18,0.15,381.0,1290.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B002BFCNAC; brand Leifheit,https://www.amazon.com/dp/B002BFCNAC,37.1,Reject,5.61,0.2807,2137.98,67.5,18.3,8.6,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Wine Stoppers,678499011,Wine Stoppers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,B00IULFU4C,,Corkcicle Air Wine Chiller and Pour-Through Aerator for Red and White Wine,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Wine Stoppers & Pourers > Wine Stoppers,US,19.46,5.45,1.56,4.19,0.15,381.0,1012.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B00IULFU4C; brand Corkcicle,https://www.amazon.com/dp/B00IULFU4C,36.8,Reject,5.34,0.2745,2034.92,67.5,18.3,6.9,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Waiter Corkscrews,13826001,Waiter Corkscrews,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,B07GHXBLQX,,"Peugeot Clavelin Corkscrew, 5.5 in, Black | Manual wine bottle opener with foil cutter, stainless steel and ABS, sommelier style, 14 cm. Compact and pocket-sized",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Corkscrews & Openers > Waiter Corkscrews,US,24.76,6.93,1.98,3.93,0.15,331.0,922.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B07GHXBLQX; brand Peugeot,https://www.amazon.com/dp/B07GHXBLQX,36.6,Reject,8.21,0.3314,2716.19,59.1,14.3,22.2,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Bowls,3400711,Bowls,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,B0F2HJBBVC,,"Face Ice Bath Bowl with Built-In Ice Tray,Collapsible Silicone Pink",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,US,12.49,3.5,1.0,4.89,0.15,400.0,880.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0F2HJBBVC; brand Amoner U,https://www.amazon.com/dp/B0F2HJBBVC,36.1,Reject,1.23,0.0982,490.6,70.6,18.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Cups & Mugs,3400731,Cups & Mugs,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,B092QS8TBL,,"KOKKOYA Stainless Steel Camping Cups Mug Small Backpacking Bush Pot Set | Camp stove pot for cooking boil water, survival hiking cup, metal camping cup, lightweight backpacking cookset",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Cups & Mugs,US,16.89,4.73,1.35,5.35,0.15,329.0,624.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B092QS8TBL; brand KOKKOYA,https://www.amazon.com/dp/B092QS8TBL,36.1,Reject,2.93,0.1733,962.82,58.8,24.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Tool Pouches,322568011,Tool Pouches,Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,B004TTEI9M,,"AWP Ballistic Nylon Mini Tool Pouch Multi-Pocket Organizer for Electricians, Professional Tool Box for Efficient Organization, Black/Gray | 1L-23021-2",Tools & Home Improvement > Storage & Home Organization > Tool Organizers > Tool Pouches,US,16.23,4.54,1.3,5.77,0.15,439.0,1097.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B004TTEI9M; brand AWP,https://www.amazon.com/dp/B004TTEI9M,35.8,Reject,2.19,0.1347,959.43,77.1,14.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Sponge Mops,23537024011,Sponge Mops,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,B0012H14LE,,Mr. Clean Magic Eraser Squeeze Mop,Home & Kitchen > Cleaning Supplies > Household Cleaning > Cleaning Tools > Mopping > Wet & Dry Mops > Sponge Mops,US,31.7,8.88,2.54,5.71,0.15,237.0,1080.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,65.0,20.0,53.8,C,"observed:price,sales,reviews,rating; estimated:fba_fee,search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0012H14LE; brand Mr. Clean,https://www.amazon.com/dp/B0012H14LE,35.8,Reject,9.82,0.3096,2326.16,43.5,20.3,21.4,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600; evidence confidence below supplier-validation threshold,,,,,,,,,,,,,,
category:Bowls,3400711,Bowls,Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,B095SJR3LK,,"Bekith 2 Pack Collapsible Plastic Bucket with Locking Lid, 5L / 1.32 Gallon Foldable Round Tub Portable Fishing Water Pail for Hiking, Backpacking, Camping and Outdoor Survival (Blue, Gray)",Sports & Outdoors > Outdoor Recreation > Camping & Hiking > Camp Kitchen > Dishes & Utensils > Bowls,US,19.99,5.6,1.6,7.83,0.15,316.0,425.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B095SJR3LK; brand Bekith,https://www.amazon.com/dp/B095SJR3LK,35.7,Reject,1.96,0.0981,619.83,56.6,24.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate,,,,,,,,,,,,,,
category:Potato Ricers,678505011,Potato Ricers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,B09GG84HHW,,"Beast Canteen Stainless Steel Potato Ricer for Smooth Mashed Potatoes | Made of durable 18/8 stainless steel for fluffy mashed potatoes, riced cauliflower, root vegetables, and more",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,US,34.99,9.8,2.8,5.76,0.15,252.0,1290.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B09GG84HHW; brand Beast Canteen,https://www.amazon.com/dp/B09GG84HHW,35.3,Reject,11.38,0.3253,2868.14,46.0,14.3,28.1,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Ice Tongs,678497011,Ice Tongs,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Tongs,B015PS5X62,,Xiboya textile Sweet Candy Buffet Ice Tongs & Scoops (Silver-6 set),Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Bar & Wine Tools > Ice Buckets & Tongs > Ice Tongs,US,13.85,3.88,1.11,5.36,0.15,245.0,615.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B015PS5X62; brand Xiboya textile,https://www.amazon.com/dp/B015PS5X62,35.0,Reject,1.42,0.1027,348.51,44.8,28.3,0.0,22.0,78.0,supplier quote required; estimated profit is not a rejection gate; review count above 600,,,,,,,,,,,,,,
category:Potato Ricers,678505011,Potato Ricers,Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,B0DS11ZSKX,,"Meat Chopper for Hamburger, Premium Heat Resistant Masher and Smasher for Ground Beef, Ground Turkey and More, Nylon Ground Beef Chopper Tool and Meat Fork, Non Stick Mix (black)",Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Potato Mashers & Ricers > Potato Ricers,US,14.0,3.92,1.12,4.47,0.15,348.0,36.0,4.4,0.55,10000.0,1.0,85.0,50.0,25.0,20.0,20.0,75.0,35.0,65.0,B,"observed:price,sales,reviews,rating,fba_fee; estimated:search_volume,cpc",estimated_default_costs,Imported from Sorftime; ASIN B0DS11ZSKX; brand liboyixi,https://www.amazon.com/dp/B0DS11ZSKX,35.0,Reject,2.39,0.1707,831.72,62.0,63.3,0.0,35.0,65.0,hard seasonality risk; supplier quote required; estimated profit is not a rejection gate; high seasonality,,hard seasonality risk,,,,,,,,,,,,
